2039,12,28,12,10,28,10,2,4,3,5,
2039,16,12,16,12,16,12,3,3,4,2,
2039,25,20,18,16,22,16,4,2,5,1,
2062,20,15,25,30,10,20,5,4,1,3,
2062,25,18,22,28,12,18,4,5,2,4,
2062,18,20,20,25,15,22,3,4,3,5,
2062,22,22,18,20,18,25,2,3,4,2,
2062,15,25,28,18,20,30,4,2,5,1,
2062,30,16,30,22,25,28,5,1,1,3,
2062,28,30,15,15,30,15,1,5,2,4,
2062,12,28,12,10,28,10,2,4,3,5,
2062,16,12,16,12,16,12,3,3,4,2,
2062,25,20,18,16,22,16,4,2,5,1,
2129,20,15,25,30,10,20,5,4,1,3,
2129,25,18,22,28,12,18,4,5,2,4,
2129,18,20,20,25,15,22,3,4,3,5,
2129,22,22,18,20,18,25,2,3,4,2,
2129,15,25,28,18,20,30,4,2,5,1,
2129,30,16,30,22,25,28,5,1,1,3,
2129,28,30,15,15,30,15,1,5,2,4,
2129,12,28,12,10,28,10,2,4,3,5,
2129,16,12,16,12,16,12,3,3,4,2,
2129,25,20,18,16,22,16,4,2,5,1,
2169,20,15,25,30,10,20,5,4,1,3,
2169,25,18,22,28,12,18,4,5,2,4,
2169,18,20,20,25,15,22,3,4,3,5,
2169,22,22,18,20,18,25,2,3,4,2,
2169,15,25,28,18,20,30,4,2,5,1,
2169,30,16,30,22,25,28,5,1,1,3,
2169,28,30,15,15,30,15,1,5,2,4,
2169,12,28,12,10,28,10,2,4,3,5,
2169,16,12,16,12,16,12,3,3,4,2,
2169,25,20,18,16,22,16,4,2,5,1,
2175,20,15,25,30,10,20,5,4,1,3,
2175,25,18,22,28,12,18,4,5,2,4,
2175,18,20,20,25,15,22,3,4,3,5,
2175,22,22,18,20,18,25,2,3,4,2,
2175,15,25,28,18,20,30,4,2,5,1,
2175,30,16,30,22,25,28,5,1,1,3,
2175,28,30,15,15,30,15,1,5,2,4,
2175,12,28,12,10,28,10,2,4,3,5,
2175,16,12,16,12,16,12,3,3,4,2,
2175,25,20,18,16,22,16,4,2,5,1,
2227,20,15,25,30,10,20,5,4,1,3,
2227,25,18,22,28,12,18,4,5,2,4,
2227,18,20,20,25,15,22,3,4,3,5,
2227,22,22,18,20,18,25,2,3,4,2,
2227,15,25,28,18,20,30,4,2,5,1,
2227,30,16,30,22,25,28,5,1,1,3,
2227,28,30,15,15,30,15,1,5,2,4,
2227,12,28,12,10,28,10,2,4,3,5,
2227,16,12,16,12,16,12,3,3,4,2,
2227,25,20,18,16,22,16,4,2,5,1,
2264,20,15,25,30,10,20,5,4,1,3,
2264,25,18,22,28,12,18,4,5,2,4,
2264,18,20,20,25,15,22,3,4,3,5,
2264,22,22,18,20,18,25,2,3,4,2,
2264,15,25,28,18,20,30,4,2,5,1,
2264,30,16,30,22,25,28,5,1,1,3,
2264,28,30,15,15,30,15,1,5,2,4,
2264,12,28,12,10,28,10,2,4,3,5,
2264,16,12,16,12,16,12,3,3,4,2,
2264,25,20,18,16,22,16,4,2,5,1,
2472,20,15,25,30,10,20,5,4,1,3,
2472,25,18,22,28,12,18,4,5,2,4,
2472,18,20,20,25,15,22,3,4,3,5,
2472,22,22,18,20,18,25,2,3,4,2,
2472,15,25,28,18,20,30,4,2,5,1,
2472,30,16,30,22,25,28,5,1,1,3,
2472,28,30,15,15,30,15,1,5,2,4,
2472,12,28,12,10,28,10,2,4,3,5,
2472,16,12,16,12,16,12,3,3,4,2,
2472,25,20,18,16,22,16,4,2,5,1,
2491,20,15,25,30,10,20,5,4,1,3,
2491,25,18,22,28,12,18,4,5,2,4,
2491,18,20,20,25,15,22,3,4,3,5,
2491,22,22,18,20,18,25,2,3,4,2,
2491,15,25,28,18,20,30,4,2,5,1,
2491,30,16,30,22,25,28,5,1,1,3,
2491,28,30,15,15,30,15,1,5,2,4,
2491,12,28,12,10,28,10,2,4,3,5,
2491,16,12,16,12,16,12,3,3,4,2,
2491,25,20,18,16,22,16,4,2,5,1,
2501,20,15,25,30,10,20,5,4,1,3,
2501,25,18,22,28,12,18,4,5,2,4,
2501,18,20,20,25,15,22,3,4,3,5,
2501,22,22,18,20,18,25,2,3,4,2,
2501,15,25,28,18,20,30,4,2,5,1,
2501,30,16,30,22,25,28,5,1,1,3,
2501,28,30,15,15,30,15,1,5,2,4,
2501,12,28,12,10,28,10,2,4,3,5,
2501,16,12,16,12,16,12,3,3,4,2,
2501,25,20,18,16,22,16,4,2,5,1,
2512,20,15,25,30,10,20,5,4,1,3,
2512,25,18,22,28,12,18,4,5,2,4,
2512,18,20,20,25,15,22,3,4,3,5,
2512,22,22,18,20,18,25,2,3,4,2,
2512,15,25,28,18,20,30,4,2,5,1,
2512,30,16,30,22,25,28,5,1,1,3,
2512,28,30,15,15,30,15,1,5,2,4,
2512,12,28,12,10,28,10,2,4,3,5,
2512,16,12,16,12,16,12,3,3,4,2,
2512,25,20,18,16,22,16,4,2,5,1,
2574,20,15,25,30,10,20,5,4,1,3,
2574,25,18,22,28,12,18,4,5,2,4,
2574,18,20,20,25,15,22,3,4,3,5,
2574,22,22,18,20,18,25,2,3,4,2,
2574,15,25,28,18,20,30,4,2,5,1,
2574,30,16,30,22,25,28,5,1,1,3,
2574,28,30,15,15,30,15,1,5,2,4,
2574,12,28,12,10,28,10,2,4,3,5,
2574,16,12,16,12,16,12,3,3,4,2,
2574,25,20,18,16,22,16,4,2,5,1,
2846,20,15,25,30,10,20,5,4,1,3,
2846,25,18,22,28,12,18,4,5,2,4,
2846,18,20,20,25,15,22,3,4,3,5,
2846,22,22,18,20,18,25,2,3,4,2,
2846,15,25,28,18,20,30,4,2,5,1,
2846,30,16,30,22,25,28,5,1,1,3,
2846,28,30,15,15,30,15,1,5,2,4,
2846,12,28,12,10,28,10,2,4,3,5,
2846,16,12,16,12,16,12,3,3,4,2,
2846,25,20,18,16,22,16,4,2,5,1,
2855,20,15,25,30,10,20,5,4,1,3,
2855,25,18,22,28,12,18,4,5,2,4,
2855,18,20,20,25,15,22,3,4,3,5,
2855,22,22,18,20,18,25,2,3,4,2,
2855,15,25,28,18,20,30,4,2,5,1,
2855,30,16,30,22,25,28,5,1,1,3,
2855,28,30,15,15,30,15,1,5,2,4,
2855,12,28,12,10,28,10,2,4,3,5,
2855,16,12,16,12,16,12,3,3,4,2,
2855,25,20,18,16,22,16,4,2,5,1,
2987,20,15,25,30,10,20,5,4,1,3,
2987,25,18,22,28,12,18,4,5,2,4,
2987,18,20,20,25,15,22,3,4,3,5,
2987,22,22,18,20,18,25,2,3,4,2,
2987,15,25,28,18,20,30,4,2,5,1,
2987,30,16,30,22,25,28,5,1,1,3,
2987,28,30,15,15,30,15,1,5,2,4,
2987,12,28,12,10,28,10,2,4,3,5,
2987,16,12,16,12,16,12,3,3,4,2,
2987,25,20,18,16,22,16,4,2,5,1,
3023,20,15,25,30,10,20,5,4,1,3,
3023,25,18,22,28,12,18,4,5,2,4,
3023,18,20,20,25,15,22,3,4,3,5,
3023,22,22,18,20,18,25,2,3,4,2,
3023,15,25,28,18,20,30,4,2,5,1,
3023,30,16,30,22,25,28,5,1,1,3,
3023,28,30,15,15,30,15,1,5,2,4,
3023,12,28,12,10,28,10,2,4,3,5,
3023,16,12,16,12,16,12,3,3,4,2,
3023,25,20,18,16,22,16,4,2,5,1,
3082,20,15,25,30,10,20,5,4,1,3,
3082,25,18,22,28,12,18,4,5,2,4,
3082,18,20,20,25,15,22,3,4,3,5,
3082,22,22,18,20,18,25,2,3,4,2,
3082,15,25,28,18,20,30,4,2,5,1,
3082,30,16,30,22,25,28,5,1,1,3,
3082,28,30,15,15,30,15,1,5,2,4,
3082,12,28,12,10,28,10,2,4,3,5,
3082,16,12,16,12,16,12,3,3,4,2,
3082,25,20,18,16,22,16,4,2,5,1,
3100,20,15,25,30,10,20,5,4,1,3,
3100,25,18,22,28,12,18,4,5,2,4,
3100,18,20,20,25,15,22,3,4,3,5,
3100,22,22,18,20,18,25,2,3,4,2,
3100,15,25,28,18,20,30,4,2,5,1,
3100,30,16,30,22,25,28,5,1,1,3,
3100,28,30,15,15,30,15,1,5,2,4,
3100,12,28,12,10,28,10,2,4,3,5,
3100,16,12,16,12,16,12,3,3,4,2,
3100,25,20,18,16,22,16,4,2,5,1,
3130,20,15,25,30,10,20,5,4,1,3,
3130,25,18,22,28,12,18,4,5,2,4,
3130,18,20,20,25,15,22,3,4,3,5,
3130,22,22,18,20,18,25,2,3,4,2,
3130,15,25,28,18,20,30,4,2,5,1,
3130,30,16,30,22,25,28,5,1,1,3,
3130,28,30,15,15,30,15,1,5,2,4,
3130,12,28,12,10,28,10,2,4,3,5,
3130,16,12,16,12,16,12,3,3,4,2,
3130,25,20,18,16,22,16,4,2,5,1,
3206,20,15,25,30,10,20,5,4,1,3,
3206,25,18,22,28,12,18,4,5,2,4,
3206,18,20,20,25,15,22,3,4,3,5,
3206,22,22,18,20,18,25,2,3,4,2,
3206,15,25,28,18,20,30,4,2,5,1,
3206,30,16,30,22,25,28,5,1,1,3,
3206,28,30,15,15,30,15,1,5,2,4,
3206,12,28,12,10,28,10,2,4,3,5,
3206,16,12,16,12,16,12,3,3,4,2,
3206,25,20,18,16,22,16,4,2,5,1,
3212,20,15,25,30,10,20,5,4,1,3,
3212,25,18,22,28,12,18,4,5,2,4,
3212,18,20,20,25,15,22,3,4,3,5,
3212,22,22,18,20,18,25,2,3,4,2,
3212,15,25,28,18,20,30,4,2,5,1,
3212,30,16,30,22,25,28,5,1,1,3,
3212,28,30,15,15,30,15,1,5,2,4,
3212,12,28,12,10,28,10,2,4,3,5,
3212,16,12,16,12,16,12,3,3,4,2,
3212,25,20,18,16,22,16,4,2,5,1,
3297,20,15,25,30,10,20,5,4,1,3,
3297,25,18,22,28,12,18,4,5,2,4,
3297,18,20,20,25,15,22,3,4,3,5,
3297,22,22,18,20,18,25,2,3,4,2,
3297,15,25,28,18,20,30,4,2,5,1,
3297,30,16,30,22,25,28,5,1,1,3,
3297,28,30,15,15,30,15,1,5,2,4,
3297,12,28,12,10,28,10,2,4,3,5,
3297,16,12,16,12,16,12,3,3,4,2,
3297,25,20,18,16,22,16,4,2,5,1,
3418,20,15,25,30,10,20,5,4,1,3,
3418,25,18,22,28,12,18,4,5,2,4,
3418,18,20,20,25,15,22,3,4,3,5,
3418,22,22,18,20,18,25,2,3,4,2,
3418,15,25,28,18,20,30,4,2,5,1,
3418,30,16,30,22,25,28,5,1,1,3,
3418,28,30,15,15,30,15,1,5,2,4,
3418,12,28,12,10,28,10,2,4,3,5,
3418,16,12,16,12,16,12,3,3,4,2,
3418,25,20,18,16,22,16,4,2,5,1,
3883,20,15,25,30,10,20,5,4,1,3,
3883,25,18,22,28,12,18,4,5,2,4,
3883,18,20,20,25,15,22,3,4,3,5,
3883,22,22,18,20,18,25,2,3,4,2,
3883,15,25,28,18,20,30,4,2,5,1,
3883,30,16,30,22,25,28,5,1,1,3,
3883,28,30,15,15,30,15,1,5,2,4,
3883,12,28,12,10,28,10,2,4,3,5,
3883,16,12,16,12,16,12,3,3,4,2,
3883,25,20,18,16,22,16,4,2,5,1,
4166,20,15,25,30,10,20,5,4,1,3,
4166,25,18,22,28,12,18,4,5,2,4,
4166,18,20,20,25,15,22,3,4,3,5,
4166,22,22,18,20,18,25,2,3,4,2,
4166,15,25,28,18,20,30,4,2,5,1,
4166,30,16,30,22,25,28,5,1,1,3,
4166,28,30,15,15,30,15,1,5,2,4,
4166,12,28,12,10,28,10,2,4,3,5,
4166,16,12,16,12,16,12,3,3,4,2,
4166,25,20,18,16,22,16,4,2,5,1,
4182,20,15,25,30,10,20,5,4,1,3,
4182,25,18,22,28,12,18,4,5,2,4,
4182,18,20,20,25,15,22,3,4,3,5,
4182,22,22,18,20,18,25,2,3,4,2,
4182,15,25,28,18,20,30,4,2,5,1,
4182,30,16,30,22,25,28,5,1,1,3,
4182,28,30,15,15,30,15,1,5,2,4,
4182,12,28,12,10,28,10,2,4,3,5,
4182,16,12,16,12,16,12,3,3,4,2,
4182,25,20,18,16,22,16,4,2,5,1,
4229,20,15,25,30,10,20,5,4,1,3,
4229,25,18,22,28,12,18,4,5,2,4,
4229,18,20,20,25,15,22,3,4,3,5,
4229,22,22,18,20,18,25,2,3,4,2,
4229,15,25,28,18,20,30,4,2,5,1,
4229,30,16,30,22,25,28,5,1,1,3,
4229,28,30,15,15,30,15,1,5,2,4,
4229,12,28,12,10,28,10,2,4,3,5,
4229,16,12,16,12,16,12,3,3,4,2,
4229,25,20,18,16,22,16,4,2,5,1,
4230,20,15,25,30,10,20,5,4,1,3,
4230,25,18,22,28,12,18,4,5,2,4,
4230,18,20,20,25,15,22,3,4,3,5,
4230,22,22,18,20,18,25,2,3,4,2,
4230,15,25,28,18,20,30,4,2,5,1,
4230,30,16,30,22,25,28,5,1,1,3,
4230,28,30,15,15,30,15,1,5,2,4,
4230,12,28,12,10,28,10,2,4,3,5,
4230,16,12,16,12,16,12,3,3,4,2,
4230,25,20,18,16,22,16,4,2,5,1,
4623,20,15,25,30,10,20,5,4,1,3,
4623,25,18,22,28,12,18,4,5,2,4,
4623,18,20,20,25,15,22,3,4,3,5,
4623,22,22,18,20,18,25,2,3,4,2,
4623,15,25,28,18,20,30,4,2,5,1,
4623,30,16,30,22,25,28,5,1,1,3,
4623,28,30,15,15,30,15,1,5,2,4,
4623,12,28,12,10,28,10,2,4,3,5,
4623,16,12,16,12,16,12,3,3,4,2,
4623,25,20,18,16,22,16,4,2,5,1,
4703,20,15,25,30,10,20,5,4,1,3,
4703,25,18,22,28,12,18,4,5,2,4,
4703,18,20,20,25,15,22,3,4,3,5,
4703,22,22,18,20,18,25,2,3,4,2,
4703,15,25,28,18,20,30,4,2,5,1,
4703,30,16,30,22,25,28,5,1,1,3,
4703,28,30,15,15,30,15,1,5,2,4,
4703,12,28,12,10,28,10,2,4,3,5,
4703,16,12,16,12,16,12,3,3,4,2,
4703,25,20,18,16,22,16,4,2,5,1,
4786,20,15,25,30,10,20,5,4,1,3,
4786,25,18,22,28,12,18,4,5,2,4,
4786,18,20,20,25,15,22,3,4,3,5,
4786,22,22,18,20,18,25,2,3,4,2,
4786,15,25,28,18,20,30,4,2,5,1,
4786,30,16,30,22,25,28,5,1,1,3,
4786,28,30,15,15,30,15,1,5,2,4,
4786,12,28,12,10,28,10,2,4,3,5,
4786,16,12,16,12,16,12,3,3,4,2,
4786,25,20,18,16,22,16,4,2,5,1,
5232,20,15,25,30,10,20,5,4,1,3,
5232,25,18,22,28,12,18,4,5,2,4,
5232,18,20,20,25,15,22,3,4,3,5,
5232,22,22,18,20,18,25,2,3,4,2,
5232,15,25,28,18,20,30,4,2,5,1,
5232,30,16,30,22,25,28,5,1,1,3,
5232,28,30,15,15,30,15,1,5,2,4,
5232,12,28,12,10,28,10,2,4,3,5,
5232,16,12,16,12,16,12,3,3,4,2,
5232,25,20,18,16,22,16,4,2,5,1,
5271,20,15,25,30,10,20,5,4,1,3,
5271,25,18,22,28,12,18,4,5,2,4,
5271,18,20,20,25,15,22,3,4,3,5,
5271,22,22,18,20,18,25,2,3,4,2,
5271,15,25,28,18,20,30,4,2,5,1,
5271,30,16,30,22,25,28,5,1,1,3,
5271,28,30,15,15,30,15,1,5,2,4,
5271,12,28,12,10,28,10,2,4,3,5,
5271,16,12,16,12,16,12,3,3,4,2,
5271,25,20,18,16,22,16,4,2,5,1,
5275,20,15,25,30,10,20,5,4,1,3,
5275,25,18,22,28,12,18,4,5,2,4,
5275,18,20,20,25,15,22,3,4,3,5,
5275,22,22,18,20,18,25,2,3,4,2,
5275,15,25,28,18,20,30,4,2,5,1,
5275,30,16,30,22,25,28,5,1,1,3,
5275,28,30,15,15,30,15,1,5,2,4,
5275,12,28,12,10,28,10,2,4,3,5,
5275,16,12,16,12,16,12,3,3,4,2,
5275,25,20,18,16,22,16,4,2,5,1,
5339,20,15,25,30,10,20,5,4,1,3,
5339,25,18,22,28,12,18,4,5,2,4,
5339,18,20,20,25,15,22,3,4,3,5,
5339,22,22,18,20,18,25,2,3,4,2,
5339,15,25,28,18,20,30,4,2,5,1,
5339,30,16,30,22,25,28,5,1,1,3,
5339,28,30,15,15,30,15,1,5,2,4,
5339,12,28,12,10,28,10,2,4,3,5,
5339,16,12,16,12,16,12,3,3,4,2,
5339,25,20,18,16,22,16,4,2,5,1,
5720,20,15,25,30,10,20,5,4,1,3,
5720,25,18,22,28,12,18,4,5,2,4,
5720,18,20,20,25,15,22,3,4,3,5,
5720,22,22,18,20,18,25,2,3,4,2,
5720,15,25,28,18,20,30,4,2,5,1,
5720,30,16,30,22,25,28,5,1,1,3,
5720,28,30,15,15,30,15,1,5,2,4,
5720,12,28,12,10,28,10,2,4,3,5,
5720,16,12,16,12,16,12,3,3,4,2,
5720,25,20,18,16,22,16,4,2,5,1,
5913,20,15,25,30,10,20,5,4,1,3,
5913,25,18,22,28,12,18,4,5,2,4,
5913,18,20,20,25,15,22,3,4,3,5,
5913,22,22,18,20,18,25,2,3,4,2,
5913,15,25,28,18,20,30,4,2,5,1,
5913,30,16,30,22,25,28,5,1,1,3,
5913,28,30,15,15,30,15,1,5,2,4,
5913,12,28,12,10,28,10,2,4,3,5,
5913,16,12,16,12,16,12,3,3,4,2,
5913,25,20,18,16,22,16,4,2,5,1,
6044,20,15,25,30,10,20,5,4,1,3,
6044,25,18,22,28,12,18,4,5,2,4,
6044,18,20,20,25,15,22,3,4,3,5,
6044,22,22,18,20,18,25,2,3,4,2,
6044,15,25,28,18,20,30,4,2,5,1,
6044,30,16,30,22,25,28,5,1,1,3,
6044,28,30,15,15,30,15,1,5,2,4,
6044,12,28,12,10,28,10,2,4,3,5,
6044,16,12,16,12,16,12,3,3,4,2,
6044,25,20,18,16,22,16,4,2,5,1,
6045,20,15,25,30,10,20,5,4,1,3,
6045,25,18,22,28,12,18,4,5,2,4,
6045,18,20,20,25,15,22,3,4,3,5,
6045,22,22,18,20,18,25,2,3,4,2,
6045,15,25,28,18,20,30,4,2,5,1,
6045,30,16,30,22,25,28,5,1,1,3,
6045,28,30,15,15,30,15,1,5,2,4,
6045,12,28,12,10,28,10,2,4,3,5,
6045,16,12,16,12,16,12,3,3,4,2,
6045,25,20,18,16,22,16,4,2,5,1,
6047,20,15,25,30,10,20,5,4,1,3,
6047,25,18,22,28,12,18,4,5,2,4,
6047,18,20,20,25,15,22,3,4,3,5,
6047,22,22,18,20,18,25,2,3,4,2,
6047,15,25,28,18,20,30,4,2,5,1,
6047,30,16,30,22,25,28,5,1,1,3,
6047,28,30,15,15,30,15,1,5,2,4,
6047,12,28,12,10,28,10,2,4,3,5,
6047,16,12,16,12,16,12,3,3,4,2,
6047,25,20,18,16,22,16,4,2,5,1,
6132,20,15,25,30,10,20,5,4,1,3,
6132,25,18,22,28,12,18,4,5,2,4,
6132,18,20,20,25,15,22,3,4,3,5,
6132,22,22,18,20,18,25,2,3,4,2,
6132,15,25,28,18,20,30,4,2,5,1,
6132,30,16,30,22,25,28,5,1,1,3,
6132,28,30,15,15,30,15,1,5,2,4,
6132,12,28,12,10,28,10,2,4,3,5,
6132,16,12,16,12,16,12,3,3,4,2,
6132,25,20,18,16,22,16,4,2,5,1,
6147,20,15,25,30,10,20,5,4,1,3,
6147,25,18,22,28,12,18,4,5,2,4,
6147,18,20,20,25,15,22,3,4,3,5,
6147,22,22,18,20,18,25,2,3,4,2,
6147,15,25,28,18,20,30,4,2,5,1,
6147,30,16,30,22,25,28,5,1,1,3,
6147,28,30,15,15,30,15,1,5,2,4,
6147,12,28,12,10,28,10,2,4,3,5,
6147,16,12,16,12,16,12,3,3,4,2,
6147,25,20,18,16,22,16,4,2,5,1,
6419,20,15,25,30,10,20,5,4,1,3,
6419,25,18,22,28,12,18,4,5,2,4,
6419,18,20,20,25,15,22,3,4,3,5,
6419,22,22,18,20,18,25,2,3,4,2,
6419,15,25,28,18,20,30,4,2,5,1,
6419,30,16,30,22,25,28,5,1,1,3,
6419,28,30,15,15,30,15,1,5,2,4,
6419,12,28,12,10,28,10,2,4,3,5,
6419,16,12,16,12,16,12,3,3,4,2,
6419,2522222,20,18,16,22,16,4,2,5,1,
6574,20,15,25,30,10,20,5,4,1,3,
6574,25,18,22,28,12,18,4,5,2,4,
6574,18,20,20,25,15,22,3,4,3,5,
6574,22,22,18,20,18,25,2,3,4,2,
6574,15,25,28,18,20,30,4,2,5,1,
6574,30,16,30,22,25,28,5,1,1,3,
6574,28,30,15,15,30,15,1,5,2,4,
6574,12,28,12,10,28,10,2,4,3,5,
6574,16,12,16,12,16,12,3,3,4,2,
6574,25,20,18,16,22,16,4,2,5,1,
6758,20,15,25,30,10,20,5,4,1,3,
6758,25,18,22,28,12,18,4,5,2,4,
6758,18,20,20,25,15,22,3,4,3,5,
6758,22,22,18,20,18,25,2,3,4,2,
6758,15,25,28,18,20,30,4,2,5,1,
6758,30,16,30,22,25,28,5,1,1,3,
6758,28,30,15,15,30,15,1,5,2,4,
6758,12,28,12,10,28,10,2,4,3,5,
6758,16,12,16,12,16,12,3,3,4,2,
6758,25,20,18,16,22,16,4,2,5,1,
7273,20,15,25,30,10,20,5,4,1,3,
7273,25,18,22,28,12,18,4,5,2,4,
7273,18,20,20,25,15,22,3,4,3,5,
7273,22,22,18,20,18,25,2,3,4,2,
7273,15,25,28,18,20,30,4,2,5,1,
7273,30,16,30,22,25,28,5,1,1,3,
7273,28,30,15,15,30,15,1,5,2,4,
7273,12,28,12,10,28,10,2,4,3,5,
7273,16,12,16,12,16,12,3,3,4,2,
7273,25,20,18,16,22,16,4,2,5,1,
7530,20,15,25,30,10,20,5,4,1,3,
7530,25,18,22,28,12,18,4,5,2,4,
7530,18,20,20,25,15,22,3,4,3,5,
7530,22,22,18,20,18,25,2,3,4,2,
7530,15,25,28,18,20,30,4,2,5,1,
7530,30,16,30,22,25,28,5,1,1,3,
7530,28,30,15,15,30,15,1,5,2,4,
7530,12,28,12,10,28,10,2,4,3,5,
7530,16,12,16,12,16,12,3,3,4,2,
7530,25,20,18,16,22,16,4,2,5,1,
7619,20,15,25,30,10,20,5,4,1,3,
7619,25,18,22,28,12,18,4,5,2,4,
7619,18,20,20,25,15,22,3,4,3,5,
7619,22,22,18,20,18,25,2,3,4,2,
7619,15,25,28,18,20,30,4,2,5,1,
7619,30,16,30,22,25,28,5,1,1,3,
7619,28,30,15,15,30,15,1,5,2,4,
7619,12,28,12,10,28,10,2,4,3,5,
7619,16,12,16,12,16,12,3,3,4,2,
7619,25,20,18,16,22,16,4,2,5,1,
8122,20,15,25,30,10,20,5,4,1,3,
8122,25,18,22,28,12,18,4,5,2,4,
8122,18,20,20,25,15,22,3,4,3,5,
8122,22,22,18,20,18,25,2,3,4,2,
8122,15,25,28,18,20,30,4,2,5,1,
8122,30,16,30,22,25,28,5,1,1,3,
8122,28,30,15,15,30,15,1,5,2,4,
8122,12,28,12,10,28,10,2,4,3,5,
8122,16,12,16,12,16,12,3,3,4,2,
8122,25,20,18,16,22,16,4,2,5,1,
8700,20,15,25,30,10,20,5,4,1,3,
8700,25,18,22,28,12,18,4,5,2,4,
8700,18,20,20,25,15,22,3,4,3,5,
8700,22,22,18,20,18,25,2,3,4,2,
8700,15,25,28,18,20,30,4,2,5,1,
8700,30,16,30,22,25,28,5,1,1,3,
8700,28,30,15,15,30,15,1,5,2,4,
8700,12,28,12,10,28,10,2,4,3,5,
8700,16,12,16,12,16,12,3,3,4,2,
8700,25,20,18,16,22,16,4,2,5,1,
8803,20,15,25,30,10,20,5,4,1,3,
8803,25,18,22,28,12,18,4,5,2,4,
8803,18,20,20,25,15,22,3,4,3,5,
8803,22,22,18,20,18,25,2,3,4,2,
8803,15,25,28,18,20,30,4,2,5,1,
8803,30,16,30,22,25,28,5,1,1,3,
8803,28,30,15,15,30,15,1,5,2,4,
8803,12,28,12,10,28,10,2,4,3,5,
8803,16,12,16,12,16,12,3,3,4,2,
8803,25,20,18,16,22,16,4,2,5,1,
